model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BCD,B+C+D,W,raw,QQQ,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BCD,B+C+D,W,raw,QQQ,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BCD,B+C+D,W,raw,QQQ,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
panel_entity_time_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
panel_gmm_ab,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
panel_gmm_bb,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
panel_entity_fe_trend,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,QQQ,
univariate_r2_by_lag,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
multilag_ols,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
multilag_ols_month_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BCD,B+C+D,W,pct_aum,QQQ,
panel_pooled,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_time_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_fe_excess,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_fe_controls,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
asymmetry,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
relative_performance,,,,,18727,42,False,"{""r2_absolute_median"": NaN, ""r2_excess_median"": NaN, ""r2_combined_median"": NaN}",N-BCD,B+C+D,W,pct_aum,QQQ,
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-BCD,B+C+D,W,pct_aum,QQQ,
seasonality,,,,,19341,44,False,"{""jan_mean"": NaN, ""best_month"": 2, ""worst_month"": 1}",N-BCD,B+C+D,W,pct_aum,QQQ,
drawdown,0.0017248641886686844,0.011126507501598628,0.8339590226109288,,1132,44,False,"{""1m"": {""beta_depth"": 0.011126507501598628, ""beta_depth_p"": 0.8339590226109288, ""r2"": 0.0017248641886686844}, ""2m"": {""beta_depth"": 0.004276707330892367, ""beta_depth_p"": 0.9645741405091217, ""r2"": 0.005225070733942516}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-BCD,B+C+D,W,pct_aum,QQQ,-107.89410271715316
panel_entity_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_time_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_gmm_ab,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_gmm_bb,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
panel_entity_fe_trend,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,QQQ,
univariate_r2_by_lag,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
multilag_ols,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
multilag_ols_month_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-BCD,B+C+D,W,raw,peer_avg,
panel_pooled,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_time_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_fe_excess,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_fe_controls,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
asymmetry,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
relative_performance,0.10914773226165497,,,,18860,44,False,"{""r2_absolute_median"": 0.04207370911602909, ""r2_excess_median"": 0.08097173902494054, ""r2_combined_median"": 0.10914773226165497}",N-BCD,B+C+D,W,raw,peer_avg,-135.22393861877256
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BCD,B+C+D,W,raw,peer_avg,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BCD,B+C+D,W,raw,peer_avg,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BCD,B+C+D,W,raw,peer_avg,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_time_fe_cum,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_gmm_ab,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_gmm_bb,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
panel_entity_fe_trend,,,,,0,44,False,{},N-BCD,B+C+D,W,raw,peer_avg,
univariate_r2_by_lag,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
multilag_ols,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
multilag_ols_month_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BCD,B+C+D,W,pct_aum,peer_avg,
panel_pooled,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
panel_entity_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
panel_entity_time_fe,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_excess,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_controls,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
asymmetry,,,,,0,44,False,{},N-BCD,B+C+D,W,pct_aum,peer_avg,
